CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE
CHEMBL22693	28044	CHEMBL22693	28044		10 (P33)	304.39	4.03	77.81	0	Nc1nc(N)c(c(CCCc2ccccc2)n1)c3ccccc3	1137663	IC50	=	2700	nM	5.57				155798	CHEMBL760860	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R+S108N/I164L (Csl-2) mutant	1	Scientific Literature	Plasmodium falciparum	Csl-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL161034	266396	CHEMBL161034	266396		34 (C121)	391.85	4.87	89.23	0	NC1=NC(N(C(=N1)N)c2ccc(Cl)cc2)c3ccc(Oc4ccccc4)cc3	1137699	IC50	=	4800	nM	5.32				155798	CHEMBL760860	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R+S108N/I164L (Csl-2) mutant	1	Scientific Literature	Plasmodium falciparum	Csl-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL274031	23121	CHEMBL274031	23121		34	306.36	3.16	87.05	0	Nc1ncc(Cc2cccc(OCc3ccccc3)c2)c(N)n1	199257	IC50	=	3330	nM	5.48				155459	CHEMBL769484	F	In vitro antimalarial activity against Plasmodium falciparum Csl-2 triple DHFR mutant (C59R/S108N/I164L)/	1	Scientific Literature	Plasmodium falciparum	CsI-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL56146	87503	CHEMBL56146	87503		33	306.36	3.16	87.05	0	Nc1ncc(Cc2ccc(OCc3ccccc3)cc2)c(N)n1	193486	IC50	=	17140	nM	4.77				155467	CHEMBL769492	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutant (C59R/S108N)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL158639	266729	CHEMBL158639	266729		27 (C434)	279.77	2.73	80	0	CCCC1(C)N=C(N)N=C(N)N1c2cccc(Cl)c2	1106393	IC50					Not Determined			155796	CHEMBL760282	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase A16V/S108T (T9/94RC17) mutant	1	Scientific Literature	Plasmodium falciparum	T9/94RC17	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL747	39570	CHEMBL747	39570	CYCLOGUANIL	Cycloguanil (C21)	251.72	1.62	80	0	CC1(C)N=C(N)N=C(N)N1c2ccc(Cl)cc2	1121734	IC50	=	40	nM	7.4				155801	CHEMBL765486	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase wild type (TM4/8.2)	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL21407	27920	CHEMBL21407	27920		32	286.33	1.95	104.12	0	COC(=O)CCCc1nc(N)nc(N)c1c2ccccc2	981783	IC50	=	31300	nM	4.5				155100	CHEMBL762995	F	Antiplasmodial activity IC50 against Plasmodium falciparum K1CB1 DHFR double-mutant (C59R/S10)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			16871	CHEMBL1135602	11881993	J. Med. Chem.	2002	45	6	1244
CHEMBL159052	267138	CHEMBL159052	267138		45 (C313)	553.27	6.98	98.46	2	NC1=NC(N(C(=N1)N)c2cccc(Cl)c2)c3cccc(OCCCOc4cc(Cl)c(Cl)cc4Cl)c3	1109745	IC50	=	3000	nM	5.52				155801	CHEMBL765486	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase wild type (TM4/8.2)	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL419055	194994	CHEMBL419055	194994		52	318.37	2.49	105.51	0	CCc1nc(N)nc(N)c1Cc2cc(OC)c(OC)c(OC)c2	213618	IC50	>	370	nM					155468	CHEMBL769664	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutation (C59R/S108N) relative to trimethoprim	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL22811	27988	CHEMBL22811	27988		38	426.47	3.09	123.97	0	COc1cc(Cc2cnc(N)nc2N)ccc1OCc3cc(OC)c(OC)c(OC)c3	215937	IC50	=	26080	nM	4.58				155471	CHEMBL769667	F	In vitro antimalarial activity against Plasmodium falciparum Vl/S with quadruple DHFR mutant (N51I/C59R/S108N/I164L) 	1	Scientific Literature	Plasmodium falciparum	V1/S	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL21921	27959	CHEMBL21921	27959		11 (P31)	338.83	4.7	77.81	0	Nc1nc(N)c(c(CCCc2ccccc2)n1)c3cccc(Cl)c3	1114639	IC50	=	5700	nM	5.24				155799	CHEMBL765484	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase CN51I/C59R/S108N/I164L (V1/S) mutant	1	Scientific Literature	Plasmodium falciparum	V1/S	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL352195	266823	CHEMBL352195	266823		40 (C188)	426.3	5.53	89.23	1	NC1=NC(N(C(=N1)N)c2ccc(Cl)cc2)c3cccc(Oc4ccc(Cl)cc4)c3	1108654	IC50	=	3300	nM	5.48				155797	CHEMBL760283	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R/S108N (K1CB1) mutant	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL22138	27543	CHEMBL22138	27543		32	412.48	4.73	96.28	0	Nc1ncc(Cc2ccc(OCc3ccccc3)c(OCc4ccccc4)c2)c(N)n1	193474	IC50	=	8130	nM	5.09				155471	CHEMBL769667	F	In vitro antimalarial activity against Plasmodium falciparum Vl/S with quadruple DHFR mutant (N51I/C59R/S108N/I164L) 	1	Scientific Literature	Plasmodium falciparum	V1/S	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL416376	27613	CHEMBL416376	27613		37	396.44	3.11	114.74	0	COc1cc(COc2ccc(Cc3cnc(N)nc3N)cc2)cc(OC)c1OC	210141	IC50	=	170	nM	6.77				155460	CHEMBL769485	F	In vitro antimalarial activity against Plasmodium falciparum Csl-2 triple DHFR mutant (C59R/S108N/I164L) relative to trimethoprim	1	Scientific Literature	Plasmodium falciparum	CsI-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL21921	27959	CHEMBL21921	27959		11 (P31)	338.83	4.7	77.81	0	Nc1nc(N)c(c(CCCc2ccccc2)n1)c3cccc(Cl)c3	1114636	IC50	=	670	nM	6.17				155801	CHEMBL765486	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase wild type (TM4/8.2)	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL161117	266290	CHEMBL161117	266290		37 (C110)	391.85	4.87	89.23	0	NC1=NC(N(C(=N1)N)c2cccc(Cl)c2)c3cccc(Oc4ccccc4)c3	1105083	IC50	=	2700	nM	5.57				155797	CHEMBL760283	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R/S108N (K1CB1) mutant	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL348151	266599	CHEMBL348151	266599		46 (C299)	459.85	5.81	89.23	1	NC1=NC(N(C(=N1)N)c2cccc(Cl)c2)c3cccc(Oc4cccc(c4)C(F)(F)F)c3	1135283	IC50	=	3200	nM	5.49				155801	CHEMBL765486	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase wild type (TM4/8.2)	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL22403	27897	CHEMBL22403	27897		22 (P40)	398.89	3.76	96.28	0	Nc1nc(N)c(c(CCOCCCOc2ccccc2)n1)c3cccc(Cl)c3	1122871	IC50	=	350	nM	6.46				155801	CHEMBL765486	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase wild type (TM4/8.2)	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL416373	27545	CHEMBL416373	27545		41	468.55	4.42	123.97	0	CCCCOc1cc(Cc2cnc(N)nc2N)ccc1OCc3cc(OC)c(OC)c(OC)c3	188717	IC50	=	330	nM	6.48				155469	CHEMBL769665	F	In vitro antimalarial activity against Plasmodium falciparum TM4/8.2 wtDHFR	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL161009	267252	CHEMBL161009	267252		29 (C435)	321.85	4.1	80	0	CCCCCCC1(C)N=C(N)N=C(N)N1c2cccc(Cl)c2	1112167	IC50	=	60	nM	7.22				155801	CHEMBL765486	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase wild type (TM4/8.2)	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL416373	27545	CHEMBL416373	27545		53	468.55	4.42	123.97	0	CCCCOc1cc(Cc2cnc(N)nc2N)ccc1OCc3cc(OC)c(OC)c(OC)c3	956586	IC50	=	10100	nM	5				155100	CHEMBL762995	F	Antiplasmodial activity IC50 against Plasmodium falciparum K1CB1 DHFR double-mutant (C59R/S10)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			16871	CHEMBL1135602	11881993	J. Med. Chem.	2002	45	6	1244
CHEMBL21778	27351	CHEMBL21778	27351		15	228.29	2.57	77.81	0	CCc1nc(N)nc(N)c1c2ccc(C)cc2	969237	IC50	=	12700	nM	4.9				155100	CHEMBL762995	F	Antiplasmodial activity IC50 against Plasmodium falciparum K1CB1 DHFR double-mutant (C59R/S10)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			16871	CHEMBL1135602	11881993	J. Med. Chem.	2002	45	6	1244
CHEMBL291931	87389	CHEMBL291931	87389		36	336.39	3.14	96.28	0	COc1ccc(Cc2cnc(N)nc2N)cc1OCc3ccccc3	189904	IC50	=	17480	nM	4.76				155469	CHEMBL769665	F	In vitro antimalarial activity against Plasmodium falciparum TM4/8.2 wtDHFR	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL22139	27519	CHEMBL22139	27519		40	454.52	3.97	123.97	0	CCCOc1cc(Cc2cnc(N)nc2N)ccc1OCc3cc(OC)c(OC)c(OC)c3	196986	IC50	=	60	nM	7.22				155460	CHEMBL769485	F	In vitro antimalarial activity against Plasmodium falciparum Csl-2 triple DHFR mutant (C59R/S108N/I164L) relative to trimethoprim	1	Scientific Literature	Plasmodium falciparum	CsI-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL352195	266823	CHEMBL352195	266823		40 (C188)	426.3	5.53	89.23	1	NC1=NC(N(C(=N1)N)c2ccc(Cl)cc2)c3cccc(Oc4ccc(Cl)cc4)c3	1108656	IC50	=	4000	nM	5.4				155798	CHEMBL760860	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R+S108N/I164L (Csl-2) mutant	1	Scientific Literature	Plasmodium falciparum	Csl-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL56146	87503	CHEMBL56146	87503		33	306.36	3.16	87.05	0	Nc1ncc(Cc2ccc(OCc3ccccc3)cc2)c(N)n1	193491	IC50	<	110	nM					155472	CHEMBL769668	F	In vitro antimalarial activity relative to trimethoprim against Plasmodium falciparum Vl/S with quadruple DHFR mutant (N51I/C59R/S108N/I164L)	1	Scientific Literature	Plasmodium falciparum	V1/S	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL22137	27542	CHEMBL22137	27542		56	440.54	5.68	96.28	1	CCc1nc(N)nc(N)c1Cc2ccc(OCc3ccccc3)c(OCc4ccccc4)c2	201761	IC50	=	540	nM	6.27				155470	CHEMBL769666	F	In vitro antimalarial activity relative to trimethoprim against Plasmodium falciparum TM4/8.2 wtDHFR	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL22146	28057	CHEMBL22146	28057		30	336.39	3.14	96.28	0	COc1cc(Cc2cnc(N)nc2N)ccc1OCc3ccccc3	215915	IC50	=	4660	nM	5.33				155469	CHEMBL769665	F	In vitro antimalarial activity against Plasmodium falciparum TM4/8.2 wtDHFR	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL120123	195068	CHEMBL120123	195068		53	350.41	3.43	96.28	0	COc1cc(Cc2c(C)nc(N)nc2N)ccc1OCc3ccccc3	215969	IC50	=	4820	nM	5.32				155471	CHEMBL769667	F	In vitro antimalarial activity against Plasmodium falciparum Vl/S with quadruple DHFR mutant (N51I/C59R/S108N/I164L) 	1	Scientific Literature	Plasmodium falciparum	V1/S	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL416376	27613	CHEMBL416376	27613		37	396.44	3.11	114.74	0	COc1cc(COc2ccc(Cc3cnc(N)nc3N)cc2)cc(OC)c1OC	210139	IC50	=	150	nM	6.82				155468	CHEMBL769664	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutation (C59R/S108N) relative to trimethoprim	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL119224	195389	CHEMBL119224	195389		35	292.34	3.15	87.05	0	Nc1ncc(Cc2cccc(Oc3ccccc3)c2)c(N)n1	201749	IC50	=	30	nM	7.52				155460	CHEMBL769485	F	In vitro antimalarial activity against Plasmodium falciparum Csl-2 triple DHFR mutant (C59R/S108N/I164L) relative to trimethoprim	1	Scientific Literature	Plasmodium falciparum	CsI-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL36	2080	CHEMBL36	2080	PYRIMETHAMINE	Pyr	248.71	2.75	77.81	0	CCc1nc(N)nc(N)c1c2ccc(Cl)cc2	955211	IC50	=	30900	nM	4.51				155100	CHEMBL762995	F	Antiplasmodial activity IC50 against Plasmodium falciparum K1CB1 DHFR double-mutant (C59R/S10)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			16871	CHEMBL1135602	11881993	J. Med. Chem.	2002	45	6	1244
CHEMBL291931	87389	CHEMBL291931	87389		36	336.39	3.14	96.28	0	COc1ccc(Cc2cnc(N)nc2N)cc1OCc3ccccc3	189907	IC50	=	30	nM	7.52				155468	CHEMBL769664	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutation (C59R/S108N) relative to trimethoprim	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
